"yrplot.id","plot.id","state.abbr","COUNTYNM","LAT","LON","STATE","COUNTY","POP2000","POP2010","SQMI","ID","MEASYEAR","Slope","Aspect","Elevation","Conifer_area","radiation","lichen.rich","Parmeliaceae","Physciaceae","Cladoniaceae","Coccocarpiaceae","Collemataceae","Lobariaceae","Caliciaceae","Pannariaceae","Lecideaceae","Nephromataceae","Peltigeraceae","Placynthiaceae","Ramalinaceae","Sphaerophoraceae","Teloschistaceae","Umbilicariaceae","Candelariaceae","Lecanoraceae","genus.rich","tot_abun","parm_abun","phys_abun","tot_abun_log","parm_abun_log","phys_abun_log","S.tree","D.abun.tree","D.area.tree","maxDiam","numTreesBig","numTreesSm","propDead","numDead","numCut","PIE.stems.tree","PIE.ba.tree","wood_moist_pct.rao.pres","bark_moist_pct.rao.pres","wood_SG.rao.pres","bark_SG.rao.pres","LogSeed.rao.pres","wood_moist_pct.rao.stems","bark_moist_pct.rao.stems","wood_SG.rao.stems","bark_SG.rao.stems","LogSeed.rao.stems","wood_moist_pct.stems","bark_moist_pct.stems","wood_SG.stems","bark_SG.stems","LogSeed.stems","wood_moist_pct.rao.ba","bark_moist_pct.rao.ba","wood_SG.rao.ba","bark_SG.rao.ba","LogSeed.rao.ba","wood_moist_pct.ba","bark_moist_pct.ba","wood_SG.ba","bark_SG.ba","LogSeed.ba","diamDist.mean","n.stems","basal.area","light.mean","light.var","lightDist.mean","totalCirc","FORTYPCD","PC1","PC2","PC3","regS_tree","raoQ","fric","feve","fdiv","fdis","pruinose","cilia","isidia","soredia","ascomata","secondary_photo","bullate","macculate","pseudocyphellate","hairy","metabolites","atranorin","usnic_acid","pulvinic_acid","pulvinic_dilactone","parietin","parietinic_acid","ascospore_length_mid","ascospore_width_mid","conidia_length_mid","regS","regParm","regPhys","regFIA","mat","iso","ap","pseas","rh","wetness","rain_lowRH","totalNS","mat_reg_mean","iso_reg_mean","ap_reg_mean","pseas_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_var","iso_reg_var","ap_reg_var","pseas_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","totalNS_reg","mat_reg_cv","iso_reg_cv","ap_reg_cv","pseas_reg_cv","rh_reg_cv"
"2002_42_7_2334","42_7_2334","PA","Beaver",40.66267,-80.47152,42,7,181412,170539,444.11,7587,2002,19,94,354.4824,0,3427401.729,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80,41,39,4.394449155,3.737669618,3.688879454,4,0.346833937174992,0.444465629249455,18,29,3,0.15625,5,0,0.653166062825008,0.555534370750545,0.00444688927707606,0.000956746173015308,0.0244857747020377,0.0931133997283839,0.00773696305052592,0.00232098051915389,0.000325642097803374,0.0237352688703469,0.0896231964389618,0.00575246016107393,50.9411462678904,89.6645273089019,0.513402862460689,0.552653873307233,1.86809490528223,0.00338079635103837,0.000459564860937208,0.0303768090172327,0.114939358483867,0.00444566503344326,49.9107913011675,88.8988872972478,0.536404722648706,0.511692063335447,1.67826426313502,3.93300492610837,66.3702422145329,22048.2422606924,55,43.4782608695652,7.42753623188406,1042.38044246109,516,0.110753417122229,-0.235889279513514,0.00568982295568113,147,275.2888615,335.3863747,0.921792636,0.7152482,16.26949328,0.166666667,0.25,0.75,0,0.5,0,0,0,0,0,0.75,0.5,0,0,0,0,0,15.59375,7.59375,4.666666667,272.166222514837,72.6545537980097,40.1718101004346,197.158247215928,9.8,3.2,963,18,95.7730270657586,0.483752580990054,0.228955893231629,790.926086425781,9.662533245,3.132746011,1006.25133,15.68484043,101.2627088,0.877928198,0.063967862,4.677761056,0.146040744,16254.08314,18.45867267,14.55378044,0.081630191,0.080989277,807.4350153,0.484113320740249,0.0466174862204621,16.1531047516727,1.1768479731993,0.143723001413527
"2002_42_79_2906","42_79_2906","PA","Luzerne",41.06784,-75.93652,42,79,319204,320918,906.82,7569,2002,10,146,417.576,0,3787807.248,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,93,47,16,4.543294782,3.871201011,2.833213344,7,0.200697322056701,0.478181784973515,19.8,37,7,0.159090909090909,7,0,0.799302677943299,0.521818215026485,0.00876711877978818,0.00968219256374675,0.0169636482043798,0.0364556868469434,0.0614252084366244,0.00816390913211546,0.00652742015944117,0.0142110740737216,0.0211330949476383,0.0516295507446118,73.7386677067952,74.9219624996517,0.507524865572674,0.564869751762182,2.04085472653056,0.00360590454075355,0.00528736818742488,0.0137770212643519,0.00810674170500796,0.0436224382306946,76.0693216834264,65.8142965741768,0.538251212520457,0.538130616703607,2.98348711515093,3.61351351351351,124.19723183391,19890.224024651,47,113.103448275862,10.3908045977012,1056.20345013689,502,0.0621361761697644,-0.0830555960330282,-0.021445393186064,139,303.3043428,493.7707712,0.895988619,0.790455933,17.16893894,0,0,0.25,0.25,0.470588235,0.1,0,0,0,0,0.777777778,0.444444444,0.222222222,0,0,0,0,18.64285714,8.142857143,4.25,304.507673026596,82.3828691748742,42.2107821676666,217.036222841687,7.9,3,1122,16,100.093905905078,0.971386296737254,0.276812106054277,856.762023925781,8.821633643,3.042822483,1044.62596,13.49656288,100.2164828,0.901380119,0.192138651,6.549592476,0.102805461,14727.03115,11.34960388,23.90746178,0.084222455,0.102485803,850.9973165,0.742446664762272,0.0337862170975684,14.0978988785613,0.84092549939648,0.238558180371503
"2002_42_83_2213","42_83_2213","PA","McKean",41.70452,-78.68337,42,83,45936,43450,984.23,7570,2002,9,240,562.0512,0.355481893,3626368.607,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21.25,9,12.25,3.102342009,2.302585093,2.583997552,6,0.233560090702948,0.23433661116301,18,21,0,0.0476190476190476,1,0,0.766439909297052,0.76566338883699,0.0267998447251336,0.00615306180750586,0.0160728779529241,0.0213771943061214,0.0284492676442349,0.0372114267188556,0.00852943527001402,0.0229425103374683,0.0322326002983055,0.0391797264686866,75.3809523809524,84.7142857142857,0.494285714285714,0.584761904761905,1.14992076717389,0.0417266724308658,0.00703498539300085,0.0228031592141646,0.0343082945616582,0.0336754820919463,78.4460354544008,87.0331976788002,0.475457792180605,0.572435124475595,1.12711120986891,4.34666666666667,21,12102.3027722605,48.25,45.4605263157895,7.55263157894737,660.362775784575,801,0.0987575495435944,-0.0118261250553065,0.0589094110298841,141,236.1293697,98.66894042,0.953625585,0.676301641,15.10660475,0.666666667,0,1,0.25,0.5,0,0,0,0,0,0.4,0.25,0,0,0,0,0,27.625,13.125,NA,295.16747800098,76.624193815981,42.3073334986727,210.860000584779,6.4,3.2,1159,16,107.157074817335,1.39313513156853,-0.0203258648959687,946.815856933594,8.627938728,2.992607393,998.2201132,14.8991009,100.6834966,0.859613441,0.103707362,5.847543618,0.125435005,16414.27632,15.17002917,20.1737172,0.086251312,0.105941096,894.0470952,0.677745148910612,0.0419149552638962,16.4435439668518,1.01818420264541,0.200367665816644
"2002_8_103_90499","8_103_90499","CO","Rio Blanco",39.681821,-108.605175,8,103,5986,6666,3222.86,5375,2002,19,244,2659.6848,0.018682124,4053965.604,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,40.5,18,9,3.725693427,2.944438979,2.302585093,2,0.895061728395062,0.963333795706576,12.2,18,0,0.166666666666667,3,0,0.104938271604938,0.0366662042934236,0.118516527815103,0.0150409398362407,0.00153787004998077,0,0.0404901900676744,0.0248738391710711,0.00315674045945791,0.000322762849995965,0,0.00849794112531438,124.333333333333,99.8333333333333,0.347777777777778,0.5,-0.73909476962995,0.0086911024420316,0.00110298834560139,0.000112775714858665,0,0.0029692431618018,127.430701592389,101.271397167895,0.349252715043995,0.5,-0.815990594588169,2.34183006535948,18,8505.64241487851,43.6666666666667,108.809523809524,11.5238095238095,534.384910375624,901,0.0451185714037703,0.217657255599597,-0.123498456601414,32,301.4107414,115.8844547,0.703276346,0.686890725,16.66612116,0.4,0.333333333,0.6,0.5,0.5,0,0,0.2,0.4,0,0.75,0.5,0.2,0,0,0,0,19.875,11.375,5.5,302.42951130827,90.2431590584747,49.1481779892652,196.367547815561,4.9,3.8,450,13,80.8168635320924,-1.14122030094089,0.126215986757971,219.822738647461,6.626756757,3.856109054,360.3285089,33.21676203,80.53039192,-1.306799357,-0.010206091,11.73568802,0.07224802,16170.29474,289.0984529,74.84848645,0.270813684,0.208573324,148.9868208,1.77095500111775,0.0187359898250429,44.8765344417631,8.7033905544104,0.929443961037164
"2002_8_11_90408","8_11_90408","CO","Bent",37.854301,-103.343929,8,11,5998,6499,1541.18,5354,2002,11,72,1262.7864,1,3582235.269,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10.4,0,7.2,2.433613355,0,2.104134154,1,1,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,0.45,0.4,1.39602489660859,0,0,0,0,0,36,60,0.45,0.4,1.39602489660859,5.18214285714286,8,9721.13231573758,63.125,213.839285714286,17.6785714285714,374.792003573262,184,-0.144448800535292,-0.0756508687039892,-0.111656611403882,58,301.4592413,35.65121852,0.801098332,0.754233854,17.01759237,0.6,0,0.333333333,0.666666667,0.5,0,0,0.25,0.25,0,1,0.666666667,0.25,0,0,0,0,21.5,11.58333333,5.75,327.548478400343,95.2815940161137,54.1213862443403,209.321976476551,11.7,4,314,60,81.6716378313627,-1.32673555035018,-0.146297885125183,217.561538696289,9.759223301,3.915334026,465.6334372,52.46278989,86.58039102,-0.821589794,-0.140763273,16.38384484,0.119456614,14392.05083,284.2694771,68.49637147,0.298677623,0.137723446,211.753394,1.67880622613904,0.0305099419887911,30.9085423859247,5.41849714237529,0.791130308642027
"2002_8_15_81394","8_15_81394","CO","Chaffee",38.598314,-106.182629,8,15,16242,17809,1014.79,5355,2002,36,176,2827.3248,1,4689895.339,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,38.3,26,11,3.671224519,3.295836866,2.48490665,4,0.564785696140323,0.376968523171899,21,10,1,0.181818181818182,2,0,0.435214303859677,0.623031476828101,0.0339458478903521,0.01770845694395,0.00701653210303729,0.0169760072430964,0.00695238320743789,0.0242165793389794,0.019076268010888,0.00328046335228179,0.011950471503532,0.00540076863234232,81.4057010785824,45.9582434514638,0.384898305084746,0.377608628659476,1.37496666371373,0.0327316722557114,0.0247749673640166,0.00602347109630443,0.0200065009333957,0.00788146080419237,77.6584314632807,56.1157985229692,0.382688595630959,0.406323930637579,1.19091373799832,5.81555555555556,22.4567474048443,10781.3565251227,55,100,12.1428571428571,422.230052642468,221,-0.00682032496944863,0.130701821272165,0.0259691490048099,37,374.4770696,345.1455346,0.844756899,0.799187233,19.16275124,0.4,0.2,0.571428571,0.5,0.466666667,0,0,0.111111111,0.222222222,0.125,0.75,0.375,0.111111111,0,0,0.125,0.125,20.75,10.60714286,4.458333333,319.922219158627,93.2170572284095,54.1109429014318,201.700744814818,-0.4,3.9,575,21,82.4310830028944,-0.848581636607282,0.254559970671101,152.596145629883,7.948383769,3.939684174,380.2420185,44.52832132,82.07147306,-1.194841046,-0.055098467,13.01517799,0.087229571,13790.49051,398.3296406,65.01082077,0.244076967,0.17085893,161.4050642,1.63746220216006,0.0221412598440435,36.2676659575959,8.94553463485472,0.792124453797393
"2002_8_21_80354","8_21_80354","CO","Conejos",37.131318,-106.323915,8,21,8400,8256,1290.78,5356,2002,54,222,3033.9792,1,4175921.803,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,68.5,41,27.5,4.241326753,3.737669618,3.349904087,4,0.437647378891294,0.455532408728414,18.4,19,2,0.0476190476190476,1,0,0.562352621108706,0.544467591271586,0.060984110454179,0.0308606265574938,0.00951557093425606,0.00814848347668629,0.00529138609419135,0.0616027130996984,0.054778856966705,0.00686697233067175,0.00550588360301696,0.00860022977903691,64.9544559136396,53.1073989441336,0.407722795681979,0.473415806477031,1.50170282622632,0.0610207678847989,0.0558699725580816,0.00636619964762467,0.00520995352199791,0.00871671732999904,68.3789214355218,48.5143717128847,0.404706210120288,0.475901955972663,1.5614517870019,4.68538011695906,43.9134948096886,13199.4587682882,53.8888888888889,113.398692810458,12.4183006535948,629.575167779395,366,-0.0982350513368101,-0.050978850957427,0.123610239582349,40,341.3815214,347.2478013,0.905109705,0.740669367,18.19585134,0.285714286,0.166666667,0.5,0.5,0.416666667,0,0,0,0.142857143,0.142857143,0.571428571,0.285714286,0.142857143,0,0,0,0,24.95,11.95,3.5625,344.070546569264,100.92632525444,54.8286566606096,218.332751691672,2.8,4.2,519,28,72.9535853926594,-1.42518990840891,0.642568016058189,241.15266418457,9.053738644,4.107813045,379.379142,47.38402511,78.54185489,-1.375915707,0.123070146,14.9827735,0.133267616,13722.36876,400.434818,65.30490158,0.256305969,0.159766798,214.3368915,1.65487143920697,0.0324424735352093,36.1705935852425,8.45084006836497,0.83146625033826
"2002_8_27_81879","8_27_81879","CO","Custer",38.083942,-105.576313,8,27,3503,4255,739.92,5357,2002,42,105,2877.0072,0.731885612,3785510.579,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,128,108,36,4.859812404,4.691347882,3.610917913,4,0.751057238474816,0.317121589186097,20.2,30,22,0.0961538461538462,5,0,0.248942761525184,0.682878410813903,0.0349830354743349,0.0236739053043788,0.0431324490580546,0.0482118605703939,0.0680191144264271,0.0130388464514293,0.00186172760763834,0.0267960081945443,0.0105499757975573,0.0144974448968588,71.3950495049505,65.5317514510072,0.576388187094572,0.614403892113349,2.65950787709719,0.0182332138590559,0.0144520791955161,0.0358917754903784,0.0612191058647714,0.0253604824232881,91.9220844928715,54.022606716541,0.423247427862666,0.488175888494409,1.71571099124795,2.9751724137931,304.048442906574,13662.2625866259,53.2,103.916666666667,11.3,810.530904626167,221,-0.0200513346645179,0.155941001020058,-0.166342121986724,40,350.5231051,387.0010179,0.856949091,0.749329978,18.43672046,0.333333333,0.166666667,0.555555556,0.571428571,0.428571429,0,0,0.111111111,0.333333333,0.125,0.75,0.375,0.222222222,0,0,0,0,22.58333333,11.66666667,4.7,326.010694895931,94.8498820240345,54.898249696782,206.614461768535,1.3,4.1,550,33,76.5428883640219,-1.19032907366206,0.512110878076537,224.679550170898,8.653660221,3.983453981,391.1530507,47.28886591,82.13100063,-1.173438277,-0.039754394,13.84330957,0.098629583,13099.35381,388.8854932,63.98461653,0.256303923,0.149397094,169.9152063,1.59970569868299,0.0247598148417018,33.489074894233,8.22361639926247,0.779055606764741
"2002_8_29_85064","8_29_85064","CO","Delta",38.951101,-107.766715,8,29,27834,30952,1148.56,5358,2002,23,120,2577.3888,0,4138805.137,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,118.5,107,9,4.783316371,4.682131227,2.302585093,1,1,1,8.4,11,39,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0.61,0.63,2.88138465677057,0,0,0,0,0,66,66,0.61,0.63,2.88138465677057,1.19272727272727,496.813148788927,13789.5283942626,37.5,45.8333333333333,7.88888888888889,464.013234935212,971,-0.144448800535292,-0.0756508687039892,-0.111656611403882,33,294.3965074,223.5869469,0.810246253,0.710804685,16.76423122,0.4,0.25,0.666666667,0.4,0.466666667,0,0,0.111111111,0.444444444,0.125,0.75,0.25,0.222222222,0,0,0,0,21.21428571,11.17857143,5.041666667,319.48923653206,92.9039674260514,53.4819279711255,198.783338290742,5.1,4,438,14,77.5006007930728,-1.3301914858228,0.274772837408198,174.073394775391,7.221933721,3.922846442,362.6510044,37.93088185,80.57579204,-1.300578032,-0.008605574,12.10417357,0.08839135,15236.01883,360.6801666,64.02694039,0.232531624,0.185506162,168.3469235,1.67602944552141,0.0225324522147074,42.0128957183167,9.50887901911513,0.794617573950937
"2002_8_37_82339","8_37_82339","CO","Eagle",39.560988,-106.454035,8,37,41659,52197,1691.74,5359,2002,18,28,3030.3216,1,3022709.865,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,219.5,248.5,55,5.395897695,5.519458915,4.025351691,2,0.940329399087426,0.962489758125347,13.2,85,1,0.0465116279069767,4,0,0.059670600912574,0.0375102418746529,0.0104978500403117,0.0022249911000356,0.00240292195309496,0.0191263014938886,6.0050798345486e-05,0.00125282604039098,0.000265533111928506,0.000286767593774385,0.00228255580675079,7.1665344451099e-06,64.7695721640334,64.46174329842,0.378460855671933,0.384001775252974,0.582988532765007,0.000787553788351857,0.000166919908662571,0.000180268367333011,0.0014348643904066,4.50503994141038e-06,64.4780180746197,64.2868108447718,0.379043963850761,0.382485693988022,0.583925129882323,2.1940056022409,97.4567474048443,30997.5589715878,31.6666666666667,81.875,10.2438271604938,2165.49981611944,281,-0.0439869441032728,0.128032451420414,-0.16257787437814,39,402.8700474,241.3279569,0.841360487,0.813105122,20.00209699,0.428571429,0.166666667,0.571428571,0.5,0.466666667,0,0,0.125,0.125,0.125,0.875,0.25,0,0,0,0.125,0.125,21.375,10.875,4.1875,318.283579043609,93.031220628646,52.8286342790828,200.404899925248,1.1,4,479,15,86.6737035965008,-0.794332770201727,-0.123003569587948,269.278228759766,7.149101999,3.86375,381.8283784,42.57060811,83.46067765,-1.121473353,-0.12312352,11.4865136,0.070997085,13929.97527,405.39481,68.09267614,0.233309284,0.198380283,220.7897645,1.60670719226089,0.0183751756713038,36.4822942924559,9.52288040970623,0.815865363872947
"2002_8_43_81660","8_43_81660","CO","Fremont",38.330006,-105.655321,8,43,46145,46824,1533.92,5361,2002,11,231,2271.3696,0.474799305,4111551.417,11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,137.5,87.5,50,4.930870326,4.483002552,3.931825633,3,0.953298986519088,0.456757244275913,12.6,7,23,0,0,0,0.046701013480912,0.543242755724087,0.0179760518379169,0.00031644317867173,0.0171728822247853,0.0532166390020623,0.0153629219503582,0.00213737972869678,3.31518077204259e-05,0.00125632944777925,0.00557518032503982,0.000479606038118439,65.1209695483536,65.8569020194994,0.607206182285465,0.624514577414145,2.86599954267371,0.0232760914046643,0.000355094231177343,0.0132519711279308,0.0597166340939923,0.00538365577581912,48.3794833047042,63.15120430419,0.555135478629938,0.520796164993951,2.59087593928146,2.42857142857143,293.505190311419,5997.04361859669,65,83.3333333333333,10.952380952381,295.938027968159,971,-0.198328370476191,-0.0393392308612068,-0.0882028668874821,40,432.5219757,577.7922037,0.868269894,0.841268221,20.7546665,0.333333333,0.142857143,0.444444444,0.555555556,0.444444444,0,0,0.083333333,0.166666667,0.090909091,0.8,0.272727273,0.083333333,0,0,0.090909091,0.090909091,20.5,10.0625,4.464285714,324.149530253917,94.2767964683556,54.5508968947745,205.123743588428,5.3,4.2,350,49,84.4947860213783,-1.12244454245538,-0.229345890324924,127.872917175293,8.427150723,3.95846788,389.3236001,46.59567159,82.4365875,-1.160967684,-0.058386323,13.49852248,0.093054559,13163.63545,390.5295895,64.06409897,0.252245597,0.154231661,168.7335346,1.601789611186,0.0235077211236586,33.8115527715732,8.38124178005865,0.777131864780308
"2002_8_45_87821","8_45_87821","CO","Garfield",39.680233,-107.565479,8,45,43791,56389,2955.8,5363,2002,58,214,2094.5856,0.990987897,4015795.109,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27.5,36,8.5,3.349904087,3.610917913,2.251291799,3,0.508650519031142,0.710587402131866,31.5,17,0,0.117647058823529,2,0,0.491349480968858,0.289412597868134,0.0183194481770134,0.00031644317867173,0.0211029945747362,0.0532166390020623,0.00327920159204261,0.00476255127309789,7.88370548939949e-05,0.0252285187092002,0.0132581245956695,0.00118912364337098,34.7647058823529,60.3529411764706,0.622941176470588,0.413529411764706,2.27732146925277,0.00107165024208057,1.2717556083023e-05,0.0171224158828031,0.00213872706594443,0.000380881068876717,34.1297980218125,60.0540727326247,0.649808580393462,0.402072788083948,2.21445339797159,7.34117647058823,17,23755.1053398135,45.3333333333333,273.095238095238,19.1428571428571,812.101700952962,185,-0.199398334726237,-0.0406174520590496,-0.0900271148166712,34,328.8548019,112.5302135,0.828235197,0.697507657,17.83688353,0.25,0,0.5,0.333333333,0.5,0,0,0,0.25,0.25,0.75,0,0,0,0,0.25,0.25,21.625,10.375,3.9375,315.750626032091,92.5759351595791,51.4621974230909,199.791105292565,2.4,4,523,11,79.9006555436841,-1.06491902834427,0.295768580737446,173.683319091797,6.773486642,3.858308055,370.6002696,37.79979778,82.08500183,-1.210388605,-0.07202298,11.49686108,0.072930784,14960.93187,373.8641537,65.02803456,0.227127042,0.194535874,183.6413051,1.69733280474963,0.0189022708815302,40.3694575995527,9.8906389890216,0.792203607361484
"2002_8_47_80806","8_47_80806","CO","Gilpin",39.797236,-105.497123,8,47,4757,5441,150.26,5364,2002,40,12,2585.6184,0.903429687,1659890.077,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,120,81.25,31.75,4.795790546,4.40976339,3.488902962,4,0.487857770708498,0.617902003489262,12.8,75,4,0.0632911392405063,5,0,0.512142229291502,0.382097996510738,0.0803043536683687,0.0274316680511056,0.00519031141868512,0.0150237664101403,0.0305933496269719,0.0576139832593452,0.0102580724277501,0.00335032897662368,0.010290705138714,0.0144844158105763,72.1348024948025,74.5888565488566,0.384712681912682,0.411180873180873,0.388955140054513,0.0332463282863251,0.00808062801001498,0.00214260377145451,0.00678971616726145,0.0092160597634284,68.1999940185986,69.1946691531323,0.384057797984872,0.396621826211179,0.521890243282192,2.0043963963964,124.826989619377,23983.6898501998,43.5714285714286,157.349896480331,14.2732919254658,1779.39807899326,281,-0.0351935290302283,0.107554542814966,0.0166686184799713,45,347.1712182,235.4607291,0.862621793,0.765595214,18.41925909,0.285714286,0.2,0.5,0.428571429,0.461538462,0,0,0.125,0.125,0.142857143,0.857142857,0.428571429,0.125,0,0,0.142857143,0.142857143,20.83333333,9.625,4.375,324.930369525086,93.2436854034393,53.0500947724465,208.966367639896,3.6,4.3,504,32,81.1908910473525,-1.03125385555256,0.198114045412238,221.989318847656,7.382501686,3.82909519,398.0961991,46.13757148,85.65504767,-0.982408374,-0.207400737,11.1599534,0.074573777,13479.7579,400.9430462,69.81797909,0.247654052,0.190418511,260.7736426,1.51167637674414,0.0194755610136712,33.860554133585,8.69016364187706,0.815106418001016
"2002_8_49_85078","8_49_85078","CO","Grand",40.068149,-106.020951,8,49,12442,14843,1870.64,5365,2002,51,292,2748.6864,0.992230177,2509613.999,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73.5,110.5,2,4.310799125,4.714024591,1.098612289,3,0.837748523742167,0.837299641688185,26.7,31,3,0.0882352941176471,3,0,0.162251476257833,0.162700358311815,0.103780345785183,0.00983610880371293,0.00674954077491564,0.0108646446355817,0.0241555558753564,0.0119941647974369,0.00179958680096635,0.00177349197444914,0.00137439891162301,0.00234975080165415,38.4956728579382,87.3618604180373,0.443418189179614,0.436489700895794,0.972283265508525,0.00854327266717583,0.00190375210725072,0.00166175097611845,0.00135645375452842,0.00153644363222857,38.0734658607304,87.0810938184864,0.443567255836795,0.435618396699727,0.981797603331244,5.08817204301075,68.3702422145329,22701.2088373213,37.1428571428571,84.1269841269841,9.62962962962963,997.769826780118,201,-0.0373493450520313,0.0804571714642054,0.0611238840646855,44,278.6494883,43.94559612,0.91853957,0.722759216,16.61571176,0.4,0,0.666666667,0.5,0.5,0,0,0,0.2,0.2,0.833333333,0,0,0,0,0.2,0.2,20.9375,10.5,4.25,321.033482927476,91.9352825389757,52.4718963932846,207.257449532308,1.8,4,485,13,91.976222910196,-0.51438492698,-0.382744245693833,185.452102661133,6.956950522,3.822568746,392.8665325,44.01609658,85.10079512,-1.019420582,-0.18800132,11.09230437,0.068571326,13903.33609,414.2788418,67.84450259,0.232598729,0.197654333,264.2511554,1.59442047703556,0.0179385461861881,35.3894642069059,9.41198502341163,0.797225249121738
"2002_8_57_85190","8_57_85190","CO","Jackson",40.571682,-105.970847,8,57,1577,1394,1620.04,5366,2002,17,294,2799.8928,1,3384404.444,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,103,0,4.644390899,4.644390899,0,3,0.451947692570803,0.372955580390399,19.3,60,15,0.08,6,0,0.548052307429197,0.627044419609601,0.0218131326704291,0.0021184112794413,0.00333205177495835,0.0157939741461697,0.00392495365202868,0.0292082103310995,0.0024518311036923,0.00121727143094701,0.0049586048990146,0.00447373389176473,70.8247546958228,71.9599383235212,0.326213064199607,0.496804177179703,0.780558268269297,0.0244367652924717,0.00239949154686291,0.00246368844583101,0.0125601918642544,0.00376942199783392,70.8477612082787,71.0870203935158,0.335375316410054,0.478268547771359,0.73069561058904,3.24225988700565,246.851211072664,34417.0959600281,41.2962962962963,97.3445143256464,10.6498951781971,1707.45560722605,266,-0.0938485608832378,0.148869691520533,-0.141490892850556,44,283.5755203,201.1045061,0.838409633,0.691657689,16.48393974,0,0.4,0,0.6,0.5,0,0,0.166666667,0.166666667,0,1,0.333333333,0.166666667,0,0,0.166666667,0.166666667,16.3125,8.625,4.25,302.262206463398,86.2647401100764,48.8301996636976,202.425982278467,-0.4,4,653,13,88.1298883982267,-0.427223862860883,0.0958953694306637,354.404388427734,6.65630224,3.786942039,399.0832778,43.93837442,86.0842724,-0.958903032,-0.227581735,10.7039193,0.065460889,13556.84878,420.0565143,67.31594522,0.226230467,0.199319893,242.3470708,1.60808793141581,0.0172859495407767,33.96997452445,9.56012869945406,0.781977280439905
"2002_8_67_83747","8_67_83747","CO","La Plata",37.464515,-107.911536,8,67,43941,51334,1699.96,5367,2002,66,303,2767.584,0.592697859,1869125.487,9,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,133.5,92.5,57.5,4.901564199,4.537961436,4.069026754,5,0.394488308853642,0.337366383117227,21.6,53,1,0.222222222222222,12,0,0.605511691146358,0.662633616882773,0.0763665681268476,0.00928760729401527,0.00891964628988851,0.00278859212313264,0.0238601880908341,0.137280644048656,0.00632354156718223,0.0106728711578958,0.00376110216533799,0.0347436575118796,85.0330390653909,92.2082254057197,0.381405085372945,0.478498704868637,0.0983127646304205,0.130787704764549,0.00893729744160752,0.0122551927432799,0.00371989056587117,0.0346905044251428,76.6128323896989,88.1452397660298,0.375606653638895,0.479201701350313,0.302642997011613,4.03846153846154,65.4567474048443,30717.1614298225,36.7073170731707,328.262195121951,20.3780487804878,1650.90693946144,901,0.0288871982478441,0.129109762812575,0.0847753745434735,43,381.1725626,278.053457,0.879516583,0.776252517,19.3624284,0.363636364,0.166666667,0.5,0.5,0.470588235,0,0,0,0.111111111,0.111111111,0.7,0.222222222,0.111111111,0,0,0.111111111,0.111111111,21.25,10.375,4.166666667,343.915183076582,100.560313725821,54.8041106728839,215.507306109384,3.9,4.2,641,24,71.096068943615,-1.3142790559905,0.942536228328599,253.979675292969,8.218118467,4.1064,373.1933913,40.84556522,76.96157915,-1.466752032,0.193073722,13.90634989,0.138636827,15763.56801,387.6796907,61.57404788,0.227098636,0.181226137,231.1419522,1.69215738929065,0.0337611598967465,42.2396762040411,9.49135331123225,0.800062168163035
